Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
5:10	dzq0		rc://*/ta/man/translate/grammar-connect-logic-goal	ἵνα	1	Here, the phrase **so that** introduces the purpose for which Jesus **died**. If it would be helpful in your language, you could use a word or phrase that introduces a purpose. Alternate translation: “in order that”
5:10	w59c		rc://*/ta/man/translate/figs-metaphor	εἴτε γρηγορῶμεν εἴτε καθεύδωμεν	1	Here Paul could be using the terms **keep watch** and **sleep** to refer to: (1) being alive and being dead. Alternate translation: “whether we are alive or die” (2) waiting expectantly for Jesus to return and being dead. Alternate translation: “whether we continue to expect Jesus to return or have died” (3) doing what pleases God and not doing what pleases God. Alternate translation: “whether we do not always please God or whether we do what pleases him”
5:11	r921		rc://*/ta/man/translate/grammar-connect-logic-result	διὸ	1	Here, the word **Therefore** introduces what Paul wants the Thessalonians to do in response to what he has told them about Jesus’ second coming and how to be ready for it. If it would be helpful in your language, you could use a word or phrase that introduces the application of a specific teaching. Alternate translation: “So then” or “Now that I have taught you these things”
5:11	m2c9		rc://*/ta/man/translate/figs-doublet	παρακαλεῖτε ἀλλήλους, καὶ οἰκοδομεῖτε εἷς τὸν ἕνα	1	The commands **encourage one another** and **build up one the one** mean similar things. Paul is using the two terms together for emphasis. If it would be clearer for your readers, you could express the emphasis with a single phrase. Alternate translation: “encourage one another” or “build one another up”
5:11	fx2f		rc://*/ta/man/translate/figs-metaphor	οἰκοδομεῖτε εἷς τὸν ἕνα	1	Here, Paul is speaking of the Thessalonian believers as if they were a building. If it would be clearer in your language, you could use a comparable figure of speech or state the meaning plainly. Alternate translation: “help one the one become more faithful to Christ”
5:11	kdae		rc://*/ta/man/translate/figs-idiom	εἷς τὸν ἕνα	1	Here, the phrase **one the one** indicates that each person should be building up each other person. If it would be helpful in your language, you could use a form that refers to people building each other up. Alternate translation: “one another”
5:11	sfv4		rc://*/ta/man/translate/figs-explicit	καθὼς καὶ ποιεῖτε	1	Here Paul means that the Thessalonians are already doing what he is asking them to do. If it would be helpful in your language, you could make this idea more explicit. Alternate translation: “which indeed you are already doing for each other”
5:12	pd47		rc://*/ta/man/translate/grammar-connect-words-phrases	δὲ	1	Here, the word **Now** introduces a new section in the letter. If it would be helpful in your language, you could use a word or phrase that introduces a new section, or you could leave **Now** untranslated. Alternate translation: “Further,”
5:12	fqh3		rc://*/ta/man/translate/figs-distinguish	τοὺς κοπιῶντας ἐν ὑμῖν, καὶ προϊσταμένους ὑμῶν ἐν Κυρίῳ, καὶ νουθετοῦντας ὑμᾶς	1	Here Paul is describing one group of people who do three different things. He is not making distinctions between three different groups. Make sure that your translation refers to only one group of people. Alternate translation: “the people who labor among you, who lead you in the Lord, and who admonish you” or “your leaders who labor among you and lead you in the Lord and admonish you”
5:12	dhf3		rc://*/ta/man/translate/figs-explicit	τοὺς κοπιῶντας ἐν ὑμῖν, καὶ προϊσταμένους ὑμῶν ἐν Κυρίῳ, καὶ νουθετοῦντας ὑμᾶς	1	Here Paul could be using these three phrases: (1) to refer to three distinct activities. Alternate translation: “the ones laboring among you, leading you in the Lord, and admonishing you” (2) to refer to one primary activity (**laboring**) that he defines as **leading** and **admonishing**. Alternate translation: “the ones laboring among you by leading you in the Lord and by admonishing you”
5:12	f4jv		rc://*/ta/man/translate/figs-metaphor	ἐν Κυρίῳ	1	Here Paul uses the spatial metaphor **in the Lord** to describe the union of believers with **the Lord**. In this case, being **in the Lord**, or united to Christ, could: (1) identify the leaders as those who lead people who believe in Christ. Alternate translation: “as Christians” or “as Christ’s people” (2) indicate that **the Lord** has authorized these leaders. Alternate translation: “as the Lord has authorized them” or “as representatives of the Lord”
5:13	jq0o		rc://*/ta/man/translate/grammar-connect-logic-result	καὶ ἡγεῖσθαι αὐτοὺς ὑπέρἐκπερισσοῦ ἐν ἀγάπῃ, διὰ τὸ ἔργον αὐτῶν	1	If it would be helpful in your language, you could state the reason before the result. Alternate translation: “and, because of their work, to regard them highly in love”
5:13	mih6		rc://*/ta/man/translate/figs-explicit	ἡγεῖσθαι αὐτοὺς ὑπέρἐκπερισσοῦ ἐν ἀγάπῃ	1	Here, the phrase **in love** could give: (1) the context in which the Thessalonians should **regard them highly**. In other words, the Thessalonians should **regard them highly** while they are loving them. Alternate translation: “while you are loving them to regard them highly” (2) the manner in which the Thessalonians should **regard them highly**. Alternate translation: “to regard them highly by loving them” or “to regard them with great love”
5:13	rdgo		rc://*/ta/man/translate/figs-idiom	ἡγεῖσθαι αὐτοὺς ὑπέρἐκπερισσοῦ	1	Here, the phrase **regard them highly** means that the Thessalonians should greatly respect and honor their leaders in the church. If it would be helpful in your language, you could use a comparable phrase or state the meaning plainly. Alternate translation: “to hold them in high esteem” or “to treat them with respect”
5:13	p6m4		rc://*/ta/man/translate/figs-abstractnouns	ἐν ἀγάπῃ	1	If your language does not use an abstract noun for the idea of **love**, you could express the same idea in another way. Alternate translation: “and in a loving way” or “and love them”
